date,CAT_irn,FieldDept,cumulative,rel_freq
2012-08,420694,Zoology_Invertebrates,1,10
2013-04,420694,Zoology_Invertebrates,2,3
2012-08,420789,Zoology_Invertebrates,1,10
2013-04,420789,Zoology_Invertebrates,2,3
2012-08,420909,Zoology_Invertebrates,2,20
2013-05,420909,Zoology_Invertebrates,4,25
2012-08,420928,Zoology_Invertebrates,1,10
2013-04,420928,Zoology_Invertebrates,2,3
2012-08,421194,Zoology_Invertebrates,1,10
2013-04,421194,Zoology_Invertebrates,2,3
2012-08,421683,Zoology_Invertebrates,2,20
2013-05,421683,Zoology_Invertebrates,4,25
2012-08,423092,Zoology_Invertebrates,2,20
2013-05,423092,Zoology_Invertebrates,4,25
2012-08,423342,Zoology_Invertebrates,2,20
2012-08,423465,Zoology_Invertebrates,2,20
2012-08,424505,Zoology_Invertebrates,1,10
2012-08,434325,Zoology_Invertebrates,2,20
2014-01,434325,Zoology_Invertebrates,4,40
2012-08,434326,Zoology_Invertebrates,2,20
2014-01,434326,Zoology_Invertebrates,4,40
2012-08,434511,Zoology_Invertebrates,2,20
2014-01,434511,Zoology_Invertebrates,4,40
2012-08,434599,Zoology_Invertebrates,2,20
2013-05,434599,Zoology_Invertebrates,4,25
2014-01,434599,Zoology_Invertebrates,6,40
2012-08,447625,Zoology_Invertebrates,1,10
2013-04,447625,Zoology_Invertebrates,2,3
2012-08,448092,Zoology_Invertebrates,2,20
2013-05,448092,Zoology_Invertebrates,4,25
2012-08,448093,Zoology_Invertebrates,2,20
2013-05,448093,Zoology_Invertebrates,4,25
2012-08,448094,Zoology_Invertebrates,3,30
2013-05,448094,Zoology_Invertebrates,6,38
2012-08,448096,Zoology_Invertebrates,1,10
2013-04,448096,Zoology_Invertebrates,2,3
2012-08,448097,Zoology_Invertebrates,1,10
2013-04,448097,Zoology_Invertebrates,2,3
2012-08,448220,Zoology_Invertebrates,2,20
2013-05,448220,Zoology_Invertebrates,4,25
2012-08,449229,Zoology_Invertebrates,2,20
2013-05,449229,Zoology_Invertebrates,4,25
2012-08,449615,Zoology_Invertebrates,3,30
2012-08,450100,Zoology_Invertebrates,3,30
2012-08,450101,Zoology_Invertebrates,1,10
2013-04,450101,Zoology_Invertebrates,2,3
2012-08,450102,Zoology_Invertebrates,1,10
2012-08,450475,Zoology_Invertebrates,2,20
2013-05,450475,Zoology_Invertebrates,4,25
2012-08,450652,Zoology_Invertebrates,1,10
2012-08,451201,Zoology_Invertebrates,2,20
2012-08,451627,Zoology_Invertebrates,3,30
2012-08,452164,Zoology_Invertebrates,3,30
2013-05,452164,Zoology_Invertebrates,6,38
2012-08,452216,Zoology_Invertebrates,2,20
2012-08,456457,Zoology_Invertebrates,2,20
2012-08,459486,Zoology_Invertebrates,2,20
2014-01,459486,Zoology_Invertebrates,4,40
2012-08,459560,Zoology_Invertebrates,2,20
2013-04,459560,Zoology_Invertebrates,4,7
2013-05,459560,Zoology_Invertebrates,6,25
2014-01,459560,Zoology_Invertebrates,8,40
2012-08,459712,Zoology_Invertebrates,2,20
2013-05,459712,Zoology_Invertebrates,4,25
2014-01,459712,Zoology_Invertebrates,6,40
2012-08,461963,Zoology_Invertebrates,2,20
2014-01,461963,Zoology_Invertebrates,4,40
2012-08,461964,Zoology_Invertebrates,3,30
2014-01,461964,Zoology_Invertebrates,6,60
2012-08,462168,Zoology_Invertebrates,3,30
2014-01,462168,Zoology_Invertebrates,6,60
2012-08,463521,Zoology_Invertebrates,3,30
2013-05,463521,Zoology_Invertebrates,6,38
2012-08,463528,Zoology_Invertebrates,3,30
2012-08,464755,Zoology_Invertebrates,2,20
2014-01,464755,Zoology_Invertebrates,4,40
2012-08,466842,Zoology_Invertebrates,2,20
2014-01,466842,Zoology_Invertebrates,4,40
2012-08,471741,Zoology_Invertebrates,1,10
2013-04,471741,Zoology_Invertebrates,2,3
2014-01,471741,Zoology_Invertebrates,3,20
2012-08,471869,Zoology_Invertebrates,1,10
2014-01,471869,Zoology_Invertebrates,2,20
2012-08,471879,Zoology_Invertebrates,2,20
2014-01,471879,Zoology_Invertebrates,4,40
2012-08,486657,Zoology_Invertebrates,1,10
2013-04,486657,Zoology_Invertebrates,2,3
2012-08,489227,Zoology_Invertebrates,1,10
2013-04,489227,Zoology_Invertebrates,2,3
2012-08,555961,Zoology_Invertebrates,1,10
2013-04,555961,Zoology_Invertebrates,2,3
2012-08,555962,Zoology_Invertebrates,1,10
2013-04,555962,Zoology_Invertebrates,2,3
2012-08,555970,Zoology_Invertebrates,1,10
2013-04,555970,Zoology_Invertebrates,2,3
2012-02,558902,Zoology_Invertebrates,1,2
2012-08,558902,Zoology_Invertebrates,2,10
2011-08,560661,Zoology_Invertebrates,2,33
2012-08,560661,Zoology_Invertebrates,4,20
2011-08,560663,Zoology_Invertebrates,2,33
2012-08,560663,Zoology_Invertebrates,4,20
2012-08,561751,Zoology_Invertebrates,1,10
2010-02,561872,Zoology_Invertebrates,3,5
2012-08,561872,Zoology_Invertebrates,6,30
2010-02,561961,Zoology_Invertebrates,3,5
2012-08,561961,Zoology_Invertebrates,6,30
2012-08,570303,Zoology_Invertebrates,2,20
2010-02,571362,Zoology_Invertebrates,2,3
2012-08,571362,Zoology_Invertebrates,4,20
2012-08,571422,Zoology_Invertebrates,2,20
2012-08,571425,Zoology_Invertebrates,2,20
2012-08,581142,Zoology_Invertebrates,1,10
2012-08,582454,Zoology_Invertebrates,1,10
2012-08,602606,Zoology_Fishes,1,10
2012-08,612701,Zoology_Fishes,1,10
2012-08,612704,Zoology_Fishes,1,10
2012-08,612711,Zoology_Fishes,1,10
2012-08,612757,Zoology_Fishes,1,10
2012-08,612758,Zoology_Fishes,1,10
2012-08,612762,Zoology_Fishes,1,10
2012-08,612768,Zoology_Fishes,2,20
2012-08,622579,Zoology_Fishes,1,10
2012-08,622834,Zoology_Fishes,1,10
2012-08,622835,Zoology_Fishes,1,10
2012-08,622836,Zoology_Fishes,1,10
2012-08,622837,Zoology_Fishes,1,10
2012-08,622859,Zoology_Fishes,2,20
2012-08,622863,Zoology_Fishes,1,10
2012-08,622876,Zoology_Fishes,1,10
2012-08,622885,Zoology_Fishes,1,10
2012-08,622892,Zoology_Fishes,1,10
2012-08,622893,Zoology_Fishes,1,10
2012-08,622894,Zoology_Fishes,1,10
2012-08,622895,Zoology_Fishes,1,10
2012-08,622900,Zoology_Fishes,1,10
2012-08,622901,Zoology_Fishes,1,10
2012-08,622917,Zoology_Fishes,1,10
2012-08,622921,Zoology_Fishes,1,10
2012-08,622922,Zoology_Fishes,1,10
2012-08,622939,Zoology_Fishes,1,10
2012-08,622940,Zoology_Fishes,1,10
2012-08,622941,Zoology_Fishes,1,10
2012-08,622942,Zoology_Fishes,1,10
2012-08,622943,Zoology_Fishes,1,10
2012-08,622944,Zoology_Fishes,1,10
2012-08,622945,Zoology_Fishes,1,10
2012-08,622946,Zoology_Fishes,1,10
2012-08,622947,Zoology_Fishes,1,10
2012-08,622948,Zoology_Fishes,1,10
2012-08,622950,Zoology_Fishes,1,10
2012-08,622951,Zoology_Fishes,1,10
2012-08,622953,Zoology_Fishes,1,10
2012-08,622963,Zoology_Fishes,2,20
2012-08,622965,Zoology_Fishes,2,20
2012-08,622970,Zoology_Fishes,2,20
2012-08,622973,Zoology_Fishes,1,10
2012-08,622977,Zoology_Fishes,1,10
2012-08,622978,Zoology_Fishes,1,10
2012-08,622984,Zoology_Fishes,1,10
2012-08,622988,Zoology_Fishes,1,10
2012-08,622989,Zoology_Fishes,1,10
2012-08,622992,Zoology_Fishes,1,10
2012-08,625965,Zoology_Fishes,2,20
2012-08,626057,Zoology_Fishes,1,10
2012-08,626619,Zoology_Fishes,1,10
2012-08,626622,Zoology_Fishes,1,10
2012-08,626633,Zoology_Fishes,1,10
2012-08,626699,Zoology_Fishes,1,10
2012-08,626726,Zoology_Fishes,1,10
2012-08,630101,Zoology_Fishes,1,10
2012-08,630102,Zoology_Fishes,1,10
2012-08,630105,Zoology_Fishes,1,10
2012-08,630106,Zoology_Fishes,1,10
2012-08,630107,Zoology_Fishes,2,20
2012-08,630266,Zoology_Fishes,2,20
2012-08,630267,Zoology_Fishes,2,20
2012-08,630268,Zoology_Fishes,1,10
2012-08,630285,Zoology_Fishes,1,10
2012-08,630291,Zoology_Fishes,1,10
2012-08,650755,Zoology_Fishes,1,10
2012-08,650986,Zoology_Fishes,1,10
2012-08,651054,Zoology_Fishes,1,10
2012-08,651082,Zoology_Fishes,1,10
2012-08,655209,Zoology_Fishes,1,10
2012-08,655733,Zoology_Fishes,1,10
2012-08,655746,Zoology_Fishes,1,10
2012-08,655803,Zoology_Fishes,1,10
2012-08,655807,Zoology_Fishes,1,10
2012-08,662576,Zoology_Fishes,1,10
2012-08,668368,Zoology_Fishes,2,20
2012-08,668694,Zoology_Fishes,1,10
2012-08,668695,Zoology_Fishes,1,10
2012-08,668698,Zoology_Fishes,1,10
2012-08,668703,Zoology_Fishes,1,10
2012-08,668704,Zoology_Fishes,1,10
2012-08,668709,Zoology_Fishes,1,10
2012-08,669712,Zoology_Fishes,1,10
2012-08,670068,Zoology_Fishes,1,10
2012-08,670107,Zoology_Fishes,1,10
2012-08,670108,Zoology_Fishes,1,10
2012-08,670120,Zoology_Fishes,1,10
2012-08,670122,Zoology_Fishes,1,10
2012-08,670192,Zoology_Fishes,2,20
2012-08,670408,Zoology_Fishes,1,10
2012-08,670409,Zoology_Fishes,1,10
2012-08,670410,Zoology_Fishes,1,10
2012-08,670411,Zoology_Fishes,1,10
2012-08,670413,Zoology_Fishes,1,10
2012-08,670499,Zoology_Fishes,2,20
2012-08,670510,Zoology_Fishes,1,10
2012-08,670917,Zoology_Fishes,1,10
2012-08,673304,Zoology_Fishes,1,10
2012-08,675881,Zoology_Fishes,1,10
2012-08,690924,Zoology_Fishes,1,10
2012-08,690925,Zoology_Fishes,1,10
2012-08,690928,Zoology_Fishes,1,10
2009-12,705104,Anthropology,1,100
2011-07,705104,Anthropology,2,50
2012-04,705104,Anthropology,3,25
2012-08,705104,Anthropology,4,10
2012-11,705104,Anthropology,5,7
2013-01,705104,Anthropology,7,18
2013-02,705104,Anthropology,8,3
2014-05,705104,Anthropology,9,2
2014-08,705104,Anthropology,14,2
2010-03,710710,Zoology_Invertebrates,1,6
2012-08,710710,Zoology_Invertebrates,2,10
2013-04,710710,Zoology_Invertebrates,3,3
2010-05,791856,Zoology_Birds,1,50
2014-01,791856,Zoology_Birds,2,20
2010-05,791867,Zoology_Birds,1,50
2014-01,791867,Zoology_Birds,2,20
2010-05,791868,Zoology_Birds,1,50
2014-01,791868,Zoology_Birds,2,20
2010-05,791869,Zoology_Birds,1,50
2014-01,791869,Zoology_Birds,2,20
2010-05,791870,Zoology_Birds,1,50
2014-01,791870,Zoology_Birds,2,20
2010-05,791871,Zoology_Birds,1,50
2014-01,791871,Zoology_Birds,2,20
2010-05,792015,Zoology_Birds,1,50
2014-01,792015,Zoology_Birds,2,20
2010-05,792073,Zoology_Birds,1,50
2014-01,792073,Zoology_Birds,2,20
2010-05,792074,Zoology_Birds,1,50
2014-01,792074,Zoology_Birds,2,20
2010-05,792075,Zoology_Birds,1,50
2014-01,792075,Zoology_Birds,2,20
2010-05,792078,Zoology_Birds,1,50
2014-01,792078,Zoology_Birds,2,20
2010-05,792082,Zoology_Birds,1,50
2014-01,792082,Zoology_Birds,2,20
2010-05,792083,Zoology_Birds,1,50
2014-01,792083,Zoology_Birds,2,20
2010-05,792084,Zoology_Birds,1,50
2014-01,792084,Zoology_Birds,2,20
2010-05,792085,Zoology_Birds,1,50
2014-01,792085,Zoology_Birds,2,20
2010-05,792086,Zoology_Birds,1,50
2014-01,792086,Zoology_Birds,2,20
2010-05,792087,Zoology_Birds,1,50
2014-01,792087,Zoology_Birds,2,20
2010-05,792088,Zoology_Birds,1,50
2014-01,792088,Zoology_Birds,2,20
2010-05,792091,Zoology_Birds,1,50
2014-01,792091,Zoology_Birds,2,20
2010-05,792092,Zoology_Birds,1,50
2014-01,792092,Zoology_Birds,2,20
2010-05,792093,Zoology_Birds,1,50
2014-01,792093,Zoology_Birds,2,20
2010-05,792097,Zoology_Birds,1,50
2014-01,792097,Zoology_Birds,2,20
2010-05,792098,Zoology_Birds,1,50
2014-01,792098,Zoology_Birds,2,20
2010-05,888072,Zoology_Birds,1,50
2014-01,888072,Zoology_Birds,2,20
2010-06,901703,Zoology_Birds,1,4
2014-01,901703,Zoology_Birds,2,20
2014-06,901703,Zoology_Birds,3,13
2010-06,901704,Zoology_Birds,1,4
2014-01,901704,Zoology_Birds,2,20
2014-06,901704,Zoology_Birds,3,13
2010-06,901705,Zoology_Birds,1,4
2014-01,901705,Zoology_Birds,2,20
2014-06,901705,Zoology_Birds,3,13
2010-06,901706,Zoology_Birds,1,4
2014-01,901706,Zoology_Birds,2,20
2014-06,901706,Zoology_Birds,3,13
2010-06,901707,Zoology_Birds,1,4
2014-01,901707,Zoology_Birds,2,20
2014-06,901707,Zoology_Birds,3,13
2010-06,901708,Zoology_Birds,1,4
2014-01,901708,Zoology_Birds,2,20
2014-06,901708,Zoology_Birds,3,13
2010-06,901709,Zoology_Birds,1,4
2014-01,901709,Zoology_Birds,2,20
2014-06,901709,Zoology_Birds,3,13
2010-06,901710,Zoology_Birds,1,4
2014-01,901710,Zoology_Birds,2,20
2014-06,901710,Zoology_Birds,3,13
2010-06,901711,Zoology_Birds,1,4
2014-01,901711,Zoology_Birds,2,20
2014-06,901711,Zoology_Birds,3,13
2010-06,901712,Zoology_Birds,1,4
2014-01,901712,Zoology_Birds,2,20
2014-06,901712,Zoology_Birds,3,13
2010-06,901713,Zoology_Birds,1,4
2014-01,901713,Zoology_Birds,2,20
2014-06,901713,Zoology_Birds,3,13
2010-06,901714,Zoology_Birds,1,4
2014-01,901714,Zoology_Birds,2,20
2014-06,901714,Zoology_Birds,3,13
2010-06,901715,Zoology_Birds,1,4
2014-01,901715,Zoology_Birds,2,20
2014-06,901715,Zoology_Birds,3,13
2010-06,901716,Zoology_Birds,1,4
2014-01,901716,Zoology_Birds,2,20
2014-06,901716,Zoology_Birds,3,13
2010-06,901717,Zoology_Birds,1,4
2014-01,901717,Zoology_Birds,2,20
2014-06,901717,Zoology_Birds,3,13
2010-06,901718,Zoology_Birds,1,4
2014-01,901718,Zoology_Birds,2,20
2014-06,901718,Zoology_Birds,3,13
2010-06,901719,Zoology_Birds,1,4
2014-01,901719,Zoology_Birds,2,20
2014-06,901719,Zoology_Birds,3,13
2010-06,901720,Zoology_Birds,1,4
2014-01,901720,Zoology_Birds,2,20
2014-06,901720,Zoology_Birds,3,13
2010-06,901721,Zoology_Birds,1,4
2014-01,901721,Zoology_Birds,2,20
2014-06,901721,Zoology_Birds,3,13
2010-06,901722,Zoology_Birds,1,4
2014-01,901722,Zoology_Birds,2,20
2014-06,901722,Zoology_Birds,3,13
2010-06,901723,Zoology_Birds,1,4
2014-01,901723,Zoology_Birds,2,20
2014-06,901723,Zoology_Birds,3,13
2010-06,901724,Zoology_Birds,1,4
2014-01,901724,Zoology_Birds,2,20
2014-06,901724,Zoology_Birds,3,13
2010-06,901725,Zoology_Birds,1,4
2014-01,901725,Zoology_Birds,2,20
2014-06,901725,Zoology_Birds,3,13
2010-06,901726,Zoology_Birds,1,4
2014-01,901726,Zoology_Birds,2,20
2014-06,901726,Zoology_Birds,3,13
2010-06,901727,Zoology_Birds,1,4
2014-01,901727,Zoology_Birds,2,20
2014-06,901727,Zoology_Birds,3,13
2010-06,901728,Zoology_Birds,1,4
2014-01,901728,Zoology_Birds,2,20
2014-06,901728,Zoology_Birds,3,13
2010-06,901729,Zoology_Birds,1,4
2014-01,901729,Zoology_Birds,2,20
2014-06,901729,Zoology_Birds,3,13
2010-06,901730,Zoology_Birds,1,4
2014-01,901730,Zoology_Birds,2,20
2014-06,901730,Zoology_Birds,3,13
2010-06,901731,Zoology_Birds,1,4
2014-01,901731,Zoology_Birds,2,20
2014-06,901731,Zoology_Birds,3,13
2010-06,901732,Zoology_Birds,1,4
2014-01,901732,Zoology_Birds,2,20
2014-06,901732,Zoology_Birds,3,13
2010-06,901733,Zoology_Birds,1,4
2014-01,901733,Zoology_Birds,2,20
2014-06,901733,Zoology_Birds,3,13
2010-06,901734,Zoology_Birds,1,4
2014-01,901734,Zoology_Birds,2,20
2014-06,901734,Zoology_Birds,3,13
2010-06,901735,Zoology_Birds,1,4
2014-01,901735,Zoology_Birds,2,20
2014-06,901735,Zoology_Birds,3,13
2010-06,901737,Zoology_Birds,1,4
2014-01,901737,Zoology_Birds,2,20
2014-06,901737,Zoology_Birds,3,13
2010-06,901738,Zoology_Birds,1,4
2014-01,901738,Zoology_Birds,2,20
2014-06,901738,Zoology_Birds,3,13
2010-06,901739,Zoology_Birds,1,4
2014-01,901739,Zoology_Birds,2,20
2014-06,901739,Zoology_Birds,3,13
2010-06,901740,Zoology_Birds,1,4
2014-01,901740,Zoology_Birds,2,20
2014-06,901740,Zoology_Birds,3,13
2010-06,901741,Zoology_Birds,1,4
2014-01,901741,Zoology_Birds,2,20
2014-06,901741,Zoology_Birds,3,13
2010-06,901742,Zoology_Birds,1,4
2014-01,901742,Zoology_Birds,2,20
2014-06,901742,Zoology_Birds,3,13
2010-06,901743,Zoology_Birds,1,4
2014-01,901743,Zoology_Birds,2,20
2014-06,901743,Zoology_Birds,3,13
2010-06,901744,Zoology_Birds,1,4
2014-01,901744,Zoology_Birds,2,20
2014-06,901744,Zoology_Birds,3,13
2010-06,901745,Zoology_Birds,1,4
2014-01,901745,Zoology_Birds,2,20
2014-06,901745,Zoology_Birds,3,13
2010-06,901746,Zoology_Birds,1,4
2014-01,901746,Zoology_Birds,2,20
2014-06,901746,Zoology_Birds,3,13
2010-06,901812,Zoology_Birds,1,4
2014-01,901812,Zoology_Birds,2,20
2014-06,901812,Zoology_Birds,3,13
2010-06,901813,Zoology_Birds,1,4
2014-01,901813,Zoology_Birds,2,20
2014-06,901813,Zoology_Birds,3,13
2010-06,901814,Zoology_Birds,1,4
2014-01,901814,Zoology_Birds,2,20
2014-06,901814,Zoology_Birds,3,13
2010-06,901815,Zoology_Birds,1,4
2014-01,901815,Zoology_Birds,2,20
2014-06,901815,Zoology_Birds,3,13
2010-06,901816,Zoology_Birds,1,4
2014-01,901816,Zoology_Birds,2,20
2014-06,901816,Zoology_Birds,3,13
2010-06,901817,Zoology_Birds,1,4
2014-01,901817,Zoology_Birds,2,20
2014-06,901817,Zoology_Birds,3,13
2010-06,901818,Zoology_Birds,1,4
2014-01,901818,Zoology_Birds,2,20
2014-06,901818,Zoology_Birds,3,13
2010-06,901819,Zoology_Birds,1,4
2014-01,901819,Zoology_Birds,2,20
2014-06,901819,Zoology_Birds,3,13
2010-06,901820,Zoology_Birds,1,4
2014-01,901820,Zoology_Birds,2,20
2014-06,901820,Zoology_Birds,3,13
2010-06,901821,Zoology_Birds,1,4
2014-01,901821,Zoology_Birds,2,20
2014-06,901821,Zoology_Birds,3,13
2010-06,901822,Zoology_Birds,1,4
2014-01,901822,Zoology_Birds,2,20
2014-06,901822,Zoology_Birds,3,13
2010-06,901823,Zoology_Birds,1,4
2014-01,901823,Zoology_Birds,2,20
2014-06,901823,Zoology_Birds,3,13
2010-06,901824,Zoology_Birds,1,4
2014-01,901824,Zoology_Birds,2,20
2014-06,901824,Zoology_Birds,3,13
2010-06,901825,Zoology_Birds,1,4
2014-01,901825,Zoology_Birds,2,20
2014-06,901825,Zoology_Birds,3,13
2010-06,901826,Zoology_Birds,1,4
2014-01,901826,Zoology_Birds,2,20
2014-06,901826,Zoology_Birds,3,13
2010-06,901827,Zoology_Birds,1,4
2014-01,901827,Zoology_Birds,2,20
2014-06,901827,Zoology_Birds,3,13
2010-06,901828,Zoology_Birds,1,4
2014-01,901828,Zoology_Birds,2,20
2014-06,901828,Zoology_Birds,3,13
2010-06,901829,Zoology_Birds,1,4
2014-01,901829,Zoology_Birds,2,20
2014-06,901829,Zoology_Birds,3,13
2010-06,901830,Zoology_Birds,1,4
2014-01,901830,Zoology_Birds,2,20
2014-06,901830,Zoology_Birds,3,13
2010-06,901831,Zoology_Birds,1,4
2014-01,901831,Zoology_Birds,2,20
2014-06,901831,Zoology_Birds,3,13
2011-03,1009576,Anthropology,1,9
2013-11,1009576,Anthropology,4,50
2014-01,1009576,Anthropology,7,60
2014-05,1009576,Anthropology,10,5
2014-06,1009576,Anthropology,14,50
2014-08,1009576,Anthropology,17,1
2011-03,1011029,Anthropology,1,9
2011-08,1011029,Anthropology,2,17
2013-01,1011029,Anthropology,3,9
2014-02,1011029,Anthropology,5,3
2014-06,1011029,Anthropology,6,13
2014-07,1011029,Anthropology,7,1
2014-08,1011029,Anthropology,12,2
2011-03,1017142,Anthropology,2,18
2012-03,1017142,Anthropology,4,67
2014-01,1017142,Anthropology,6,40
2014-03,1017142,Anthropology,8,12
2014-08,1017142,Anthropology,16,3
2011-03,1017307,Anthropology,2,18
2013-01,1017307,Anthropology,4,18
2013-12,1017307,Anthropology,8,3
2014-08,1017307,Anthropology,16,3
2011-03,1017308,Anthropology,3,27
2014-02,1017308,Anthropology,6,5
2014-06,1017308,Anthropology,9,38
2014-07,1017308,Anthropology,12,4
2014-08,1017308,Anthropology,27,6
2011-03,1017406,Anthropology,1,9
2014-02,1017406,Anthropology,2,2
2014-06,1017406,Anthropology,3,13
2014-07,1017406,Anthropology,4,1
2014-08,1017406,Anthropology,9,2
2011-03,1017511,Anthropology,1,9
2011-08,1017511,Anthropology,2,17
2014-02,1017511,Anthropology,5,5
2014-08,1017511,Anthropology,8,1
2011-03,1017527,Anthropology,1,9
2014-02,1017527,Anthropology,2,2
2014-08,1017527,Anthropology,6,2
2011-03,1017603,Anthropology,1,9
2012-02,1017603,Anthropology,2,2
2013-02,1017603,Anthropology,3,3
2014-01,1017603,Anthropology,4,20
2014-03,1017603,Anthropology,5,6
2014-08,1017603,Anthropology,9,2
2011-03,1017628,Anthropology,3,27
2013-02,1017628,Anthropology,6,10
2013-05,1017628,Anthropology,9,38
2013-12,1017628,Anthropology,12,2
2014-02,1017628,Anthropology,15,5
2014-07,1017628,Anthropology,21,8
2014-08,1017628,Anthropology,33,5
2011-03,1017762,Anthropology,1,9
2013-01,1017762,Anthropology,2,9
2014-08,1017762,Anthropology,8,2
2011-03,1017780,Anthropology,1,9
2013-01,1017780,Anthropology,2,9
2014-08,1017780,Anthropology,8,2
2011-03,1018052,Anthropology,1,9
2014-01,1018052,Anthropology,2,20
2014-03,1018052,Anthropology,3,6
2014-05,1018052,Anthropology,4,2
2014-08,1018052,Anthropology,8,2
2011-03,1018082,Anthropology,3,27
2013-01,1018082,Anthropology,6,27
2013-02,1018082,Anthropology,9,10
2013-05,1018082,Anthropology,12,38
2014-06,1018082,Anthropology,15,38
2014-07,1018082,Anthropology,21,8
2014-08,1018082,Anthropology,39,7
2011-03,1018107,Anthropology,4,36
2013-01,1018107,Anthropology,8,36
2013-02,1018107,Anthropology,12,13
2013-05,1018107,Anthropology,20,100
2013-12,1018107,Anthropology,24,3
2014-06,1018107,Anthropology,28,50
2014-07,1018107,Anthropology,36,11
2014-08,1018107,Anthropology,60,10
2011-03,1018108,Anthropology,5,46
2013-01,1018108,Anthropology,10,46
2013-02,1018108,Anthropology,15,17
2013-05,1018108,Anthropology,20,63
2013-12,1018108,Anthropology,25,4
2014-07,1018108,Anthropology,40,21
2014-08,1018108,Anthropology,65,10
2011-03,1018175,Anthropology,1,9
2013-11,1018175,Anthropology,2,17
2014-01,1018175,Anthropology,3,20
2014-03,1018175,Anthropology,4,6
2014-07,1018175,Anthropology,5,1
2014-08,1018175,Anthropology,9,2
2011-03,1018201,Anthropology,4,36
2013-01,1018201,Anthropology,8,36
2013-02,1018201,Anthropology,12,13
2013-05,1018201,Anthropology,16,50
2013-12,1018201,Anthropology,20,3
2014-06,1018201,Anthropology,24,50
2014-07,1018201,Anthropology,32,11
2014-08,1018201,Anthropology,52,8
2011-03,1018238,Anthropology,3,27
2013-02,1018238,Anthropology,6,10
2013-05,1018238,Anthropology,9,38
2014-07,1018238,Anthropology,15,8
2014-08,1018238,Anthropology,36,8
2011-03,1018253,Anthropology,5,46
2013-01,1018253,Anthropology,10,46
2013-02,1018253,Anthropology,15,17
2013-05,1018253,Anthropology,20,63
2013-10,1018253,Anthropology,25,17
2013-12,1018253,Anthropology,35,8
2014-02,1018253,Anthropology,45,16
2014-07,1018253,Anthropology,55,14
