"","date","CAT_irn","FieldDept","cumulative","rel_freq"
"47","2008-06",155481,"Anthropology",2,100
"48","2008-09",155481,"Anthropology",6,100
"49","2008-10",155481,"Anthropology",8,13
"50","2011-04",155481,"Anthropology",10,40
"51","2011-06",155481,"Anthropology",12,25
"52","2012-04",155481,"Anthropology",14,50
"53","2012-06",155481,"Anthropology",20,18
"54","2012-08",155481,"Anthropology",22,20
"55","2012-11",155481,"Anthropology",24,13
"56","2013-01",155481,"Anthropology",26,18
"57","2013-03",155481,"Anthropology",28,40
"58","2013-10",155481,"Anthropology",30,7
"59","2014-06",155481,"Anthropology",32,25
"60","2014-08",155481,"Anthropology",44,5
"61","2008-06",162238,"Anthropology",1,50
"62","2009-01",162238,"Anthropology",4,3
"63","2011-04",162238,"Anthropology",5,20
"64","2011-06",162238,"Anthropology",6,13
"65","2012-04",162238,"Anthropology",7,25
"66","2012-05",162238,"Anthropology",10,75
"67","2012-11",162238,"Anthropology",11,7
"68","2013-01",162238,"Anthropology",13,18
"69","2013-02",162238,"Anthropology",14,3
"70","2013-03",162238,"Anthropology",15,20
"71","2013-10",162238,"Anthropology",17,7
"72","2014-03",162238,"Anthropology",20,18
"73","2014-07",162238,"Anthropology",22,3
"74","2014-08",162238,"Anthropology",27,2
"75","2008-06",169666,"Anthropology",1,50
"76","2008-10",169666,"Anthropology",3,13
"77","2008-11",169666,"Anthropology",4,50
"78","2011-06",169666,"Anthropology",5,13
"79","2012-04",169666,"Anthropology",6,25
"80","2012-05",169666,"Anthropology",9,75
"81","2012-11",169666,"Anthropology",10,7
"82","2013-01",169666,"Anthropology",12,18
"83","2013-02",169666,"Anthropology",13,3
"84","2013-03",169666,"Anthropology",14,20
"85","2014-06",169666,"Anthropology",15,13
"86","2014-08",169666,"Anthropology",22,3
"87","2008-06",169667,"Anthropology",1,50
"88","2008-10",169667,"Anthropology",3,13
"89","2008-11",169667,"Anthropology",4,50
"90","2011-06",169667,"Anthropology",5,13
"91","2012-04",169667,"Anthropology",6,25
"92","2012-05",169667,"Anthropology",9,75
"93","2012-11",169667,"Anthropology",10,7
"94","2013-01",169667,"Anthropology",12,18
"95","2013-02",169667,"Anthropology",13,3
"96","2013-03",169667,"Anthropology",14,20
"97","2014-06",169667,"Anthropology",15,13
"98","2014-08",169667,"Anthropology",21,2
"99","2008-06",169684,"Anthropology",1,50
"100","2008-10",169684,"Anthropology",3,13
"101","2008-11",169684,"Anthropology",4,50
"102","2011-06",169684,"Anthropology",5,13
"103","2012-04",169684,"Anthropology",6,25
"104","2012-06",169684,"Anthropology",10,12
"105","2012-11",169684,"Anthropology",11,7
"106","2013-01",169684,"Anthropology",13,18
"107","2013-02",169684,"Anthropology",14,3
"108","2013-03",169684,"Anthropology",15,20
"109","2014-06",169684,"Anthropology",16,13
"110","2014-08",169684,"Anthropology",21,2
"111","2008-06",169714,"Anthropology",1,50
"112","2008-09",169714,"Anthropology",2,25
"113","2008-10",169714,"Anthropology",3,7
"114","2008-11",169714,"Anthropology",4,50
"115","2011-06",169714,"Anthropology",5,13
"116","2012-04",169714,"Anthropology",6,25
"117","2012-05",169714,"Anthropology",7,25
"118","2012-11",169714,"Anthropology",8,7
"119","2013-01",169714,"Anthropology",10,18
"120","2013-02",169714,"Anthropology",11,3
"121","2013-03",169714,"Anthropology",12,20
"122","2014-05",169714,"Anthropology",13,2
"123","2014-08",169714,"Anthropology",19,2
"124","2008-06",169752,"Anthropology",1,50
"125","2008-09",169752,"Anthropology",2,25
"126","2008-10",169752,"Anthropology",3,7
"127","2008-11",169752,"Anthropology",4,50
"128","2011-06",169752,"Anthropology",5,13
"129","2012-04",169752,"Anthropology",6,25
"130","2012-05",169752,"Anthropology",7,25
"131","2012-11",169752,"Anthropology",8,7
"132","2013-01",169752,"Anthropology",9,9
"133","2013-02",169752,"Anthropology",11,7
"134","2013-03",169752,"Anthropology",12,20
"135","2014-06",169752,"Anthropology",13,13
"136","2014-08",169752,"Anthropology",18,2
"137","2008-06",169849,"Anthropology",1,50
"138","2008-09",169849,"Anthropology",2,25
"139","2008-11",169849,"Anthropology",3,50
"140","2011-06",169849,"Anthropology",4,13
"141","2012-04",169849,"Anthropology",5,25
"142","2012-05",169849,"Anthropology",6,25
"143","2013-01",169849,"Anthropology",9,27
"144","2013-03",169849,"Anthropology",10,20
"145","2014-06",169849,"Anthropology",11,13
"146","2014-08",169849,"Anthropology",16,2
"147","2008-06",171200,"Botany",1,50
"148","2008-09",171200,"Botany",3,50
"149","2008-11",171200,"Botany",5,100
"150","2010-02",171200,"Botany",6,2
"151","2010-10",171200,"Botany",7,100
"152","2012-05",171200,"Botany",8,25
"153","2008-06",172495,"Anthropology",1,50
"154","2008-12",172495,"Anthropology",2,0
"155","2009-01",172495,"Anthropology",4,2
"156","2011-04",172495,"Anthropology",5,20
"157","2011-06",172495,"Anthropology",6,13
"158","2012-04",172495,"Anthropology",7,25
"159","2012-09",172495,"Anthropology",8,20
"160","2013-01",172495,"Anthropology",9,9
"161","2013-03",172495,"Anthropology",10,20
"162","2014-06",172495,"Anthropology",11,13
"163","2014-08",172495,"Anthropology",16,2
"164","2008-06",175041,"Anthropology",1,50
"165","2008-09",175041,"Anthropology",4,75
"166","2008-12",175041,"Anthropology",5,0
"167","2011-04",175041,"Anthropology",6,20
"168","2011-06",175041,"Anthropology",7,13
"169","2012-04",175041,"Anthropology",8,25
"170","2013-02",175041,"Anthropology",11,10
"171","2013-03",175041,"Anthropology",12,20
"172","2014-06",175041,"Anthropology",13,13
"173","2014-07",175041,"Anthropology",14,1
"174","2014-08",175041,"Anthropology",19,2
"175","2008-06",188140,"Anthropology",1,50
"176","2008-12",188140,"Anthropology",2,0
"177","2009-01",188140,"Anthropology",4,2
"178","2011-04",188140,"Anthropology",5,20
"179","2011-06",188140,"Anthropology",6,13
"180","2012-04",188140,"Anthropology",7,25
"181","2012-09",188140,"Anthropology",8,20
"182","2013-01",188140,"Anthropology",10,18
"183","2013-02",188140,"Anthropology",11,3
"184","2013-03",188140,"Anthropology",12,20
"185","2013-10",188140,"Anthropology",14,7
"186","2014-03",188140,"Anthropology",16,12
"187","2014-07",188140,"Anthropology",18,3
"188","2014-08",188140,"Anthropology",23,2
"189","2008-06",188541,"Zoology_Insects",2,100
"190","2008-09",188541,"Zoology_Insects",4,50
"191","2008-12",188541,"Zoology_Insects",6,0
"192","2009-02",188541,"Zoology_Insects",8,100
"193","2009-05",188541,"Zoology_Insects",28,100
"194","2009-07",188541,"Zoology_Insects",30,33
"195","2010-06",188541,"Zoology_Insects",56,100
"196","2010-08",188541,"Zoology_Insects",58,20
"197","2011-04",188541,"Zoology_Insects",60,40
"198","2008-06",188662,"Anthropology",2,100
"199","2008-09",188662,"Anthropology",4,50
"200","2009-02",188662,"Anthropology",6,100
"201","2009-05",188662,"Anthropology",10,20
"202","2011-04",188662,"Anthropology",12,40
"203","2011-06",188662,"Anthropology",16,50
"204","2012-04",188662,"Anthropology",18,50
"205","2012-07",188662,"Anthropology",20,50
"206","2013-03",188662,"Anthropology",22,40
"207","2014-05",188662,"Anthropology",26,6
"208","2014-08",188662,"Anthropology",38,5
"209","2008-06",188801,"Zoology_Insects",1,50
"210","2008-12",188801,"Zoology_Insects",2,0
"211","2009-01",188801,"Zoology_Insects",3,1
"212","2009-05",188801,"Zoology_Insects",11,40
"213","2009-07",188801,"Zoology_Insects",12,17
"214","2009-08",188801,"Zoology_Insects",13,50
"215","2010-06",188801,"Zoology_Insects",17,15
"216","2011-04",188801,"Zoology_Insects",18,20
"217","2008-06",188821,"Zoology_Insects",1,50
"218","2008-12",188821,"Zoology_Insects",2,0
"219","2009-01",188821,"Zoology_Insects",3,1
"220","2009-05",188821,"Zoology_Insects",5,10
"221","2009-07",188821,"Zoology_Insects",6,17
"222","2009-08",188821,"Zoology_Insects",8,100
"223","2010-06",188821,"Zoology_Insects",12,15
"224","2011-04",188821,"Zoology_Insects",13,20
"225","2008-06",188824,"Zoology_Insects",2,100
"226","2008-12",188824,"Zoology_Insects",4,0
"227","2009-01",188824,"Zoology_Insects",6,2
"228","2009-05",188824,"Zoology_Insects",10,20
"229","2009-07",188824,"Zoology_Insects",12,33
"230","2009-08",188824,"Zoology_Insects",14,100
"231","2010-06",188824,"Zoology_Insects",22,31
"232","2010-07",188824,"Zoology_Insects",24,11
"233","2010-08",188824,"Zoology_Insects",26,20
"234","2011-04",188824,"Zoology_Insects",28,40
"235","2008-06",188826,"Zoology_Insects",1,50
"236","2008-12",188826,"Zoology_Insects",2,0
"237","2009-01",188826,"Zoology_Insects",3,1
"238","2009-05",188826,"Zoology_Insects",5,10
"239","2009-07",188826,"Zoology_Insects",6,17
"240","2009-08",188826,"Zoology_Insects",7,50
"241","2010-06",188826,"Zoology_Insects",12,19
"242","2011-04",188826,"Zoology_Insects",14,40
"243","2008-06",188829,"Zoology_Insects",2,100
"244","2009-01",188829,"Zoology_Insects",6,3
"245","2009-05",188829,"Zoology_Insects",14,40
"246","2009-07",188829,"Zoology_Insects",18,67
"247","2009-08",188829,"Zoology_Insects",20,100
"248","2010-06",188829,"Zoology_Insects",34,54
"249","2010-08",188829,"Zoology_Insects",36,20
"250","2008-06",188844,"Zoology_Insects",1,50
"251","2009-01",188844,"Zoology_Insects",3,2
"252","2009-05",188844,"Zoology_Insects",5,10
"253","2009-07",188844,"Zoology_Insects",6,17
"254","2009-08",188844,"Zoology_Insects",7,50
"255","2010-06",188844,"Zoology_Insects",11,15
"256","2008-06",188853,"Zoology_Insects",1,50
"257","2009-01",188853,"Zoology_Insects",3,2
"258","2009-05",188853,"Zoology_Insects",5,10
"259","2009-07",188853,"Zoology_Insects",6,17
"260","2009-08",188853,"Zoology_Insects",8,100
"261","2010-06",188853,"Zoology_Insects",13,19
"262","2008-06",188855,"Zoology_Insects",1,50
"263","2008-12",188855,"Zoology_Insects",2,0
"264","2009-01",188855,"Zoology_Insects",3,1
"265","2009-05",188855,"Zoology_Insects",5,10
"266","2009-07",188855,"Zoology_Insects",6,17
"267","2009-08",188855,"Zoology_Insects",7,50
"268","2010-06",188855,"Zoology_Insects",12,19
"269","2008-06",188856,"Zoology_Insects",1,50
"270","2009-01",188856,"Zoology_Insects",3,2
"271","2009-05",188856,"Zoology_Insects",5,10
"272","2009-07",188856,"Zoology_Insects",6,17
"273","2009-08",188856,"Zoology_Insects",7,50
"274","2010-06",188856,"Zoology_Insects",12,19
"275","2008-06",188858,"Zoology_Insects",1,50
"276","2008-12",188858,"Zoology_Insects",2,0
"277","2009-01",188858,"Zoology_Insects",3,1
"278","2009-05",188858,"Zoology_Insects",5,10
"279","2009-07",188858,"Zoology_Insects",6,17
"280","2009-08",188858,"Zoology_Insects",7,50
"281","2010-06",188858,"Zoology_Insects",12,19
"282","2008-06",188863,"Zoology_Insects",1,50
"283","2008-09",188863,"Zoology_Insects",2,25
"284","2009-02",188863,"Zoology_Insects",3,50
"285","2009-05",188863,"Zoology_Insects",5,10
"286","2009-07",188863,"Zoology_Insects",6,17
"287","2009-08",188863,"Zoology_Insects",7,50
"288","2010-06",188863,"Zoology_Insects",11,15
"289","2008-06",188869,"Zoology_Insects",1,50
"290","2009-01",188869,"Zoology_Insects",2,1
"291","2009-02",188869,"Zoology_Insects",3,50
"292","2009-05",188869,"Zoology_Insects",5,10
"293","2009-07",188869,"Zoology_Insects",6,17
"294","2009-08",188869,"Zoology_Insects",7,50
"295","2010-06",188869,"Zoology_Insects",12,19
"296","2008-06",188873,"Zoology_Insects",1,50
"297","2009-01",188873,"Zoology_Insects",3,2
"298","2009-05",188873,"Zoology_Insects",5,10
"299","2009-07",188873,"Zoology_Insects",6,17
"300","2009-08",188873,"Zoology_Insects",7,50
"301","2010-06",188873,"Zoology_Insects",11,15
"302","2008-06",188875,"Zoology_Insects",1,50
"303","2008-12",188875,"Zoology_Insects",2,0
"304","2009-01",188875,"Zoology_Insects",3,1
"305","2009-05",188875,"Zoology_Insects",5,10
"306","2009-07",188875,"Zoology_Insects",6,17
"307","2009-08",188875,"Zoology_Insects",7,50
"308","2010-06",188875,"Zoology_Insects",11,15
"309","2008-06",188877,"Zoology_Insects",2,100
"310","2008-12",188877,"Zoology_Insects",6,1
"311","2009-02",188877,"Zoology_Insects",8,100
"312","2009-05",188877,"Zoology_Insects",20,60
"313","2009-07",188877,"Zoology_Insects",26,100
"314","2009-08",188877,"Zoology_Insects",28,100
"315","2010-06",188877,"Zoology_Insects",38,39
"316","2010-07",188877,"Zoology_Insects",40,11
"317","2010-08",188877,"Zoology_Insects",42,20
"318","2008-06",189222,"Zoology_Insects",1,50
"319","2009-02",189222,"Zoology_Insects",2,50
"320","2009-05",189222,"Zoology_Insects",4,10
"321","2009-07",189222,"Zoology_Insects",5,17
"322","2010-06",189222,"Zoology_Insects",9,15
"323","2008-06",189224,"Zoology_Insects",2,100
"324","2008-12",189224,"Zoology_Insects",4,0
"325","2009-02",189224,"Zoology_Insects",6,100
"326","2009-05",189224,"Zoology_Insects",14,40
"327","2009-07",189224,"Zoology_Insects",18,67
"328","2010-06",189224,"Zoology_Insects",28,39
"329","2010-07",189224,"Zoology_Insects",30,11
"330","2010-08",189224,"Zoology_Insects",32,20
"331","2008-06",189225,"Zoology_Insects",1,50
"332","2008-12",189225,"Zoology_Insects",2,0
"333","2009-02",189225,"Zoology_Insects",3,50
"334","2009-05",189225,"Zoology_Insects",5,10
"335","2009-07",189225,"Zoology_Insects",6,17
"336","2010-06",189225,"Zoology_Insects",8,8
"337","2008-06",189226,"Zoology_Insects",1,50
"338","2008-12",189226,"Zoology_Insects",2,0
"339","2009-02",189226,"Zoology_Insects",3,50
"340","2009-05",189226,"Zoology_Insects",5,10
"341","2009-07",189226,"Zoology_Insects",6,17
"342","2010-06",189226,"Zoology_Insects",11,19
"343","2008-03",189228,"Zoology_Insects",1,100
"344","2008-12",189228,"Zoology_Insects",2,0
"345","2009-02",189228,"Zoology_Insects",3,50
"346","2009-05",189228,"Zoology_Insects",5,10
"347","2009-07",189228,"Zoology_Insects",6,17
"348","2010-06",189228,"Zoology_Insects",8,8
"349","2008-06",189231,"Zoology_Insects",2,100
"350","2008-12",189231,"Zoology_Insects",4,0
"351","2009-02",189231,"Zoology_Insects",6,100
"352","2009-05",189231,"Zoology_Insects",14,40
"353","2009-07",189231,"Zoology_Insects",18,67
"354","2010-06",189231,"Zoology_Insects",22,15
"355","2010-07",189231,"Zoology_Insects",24,11
"356","2008-06",189535,"Zoology_Insects",1,50
"357","2008-09",189535,"Zoology_Insects",2,25
"358","2008-12",189535,"Zoology_Insects",3,0
"359","2009-02",189535,"Zoology_Insects",4,50
"360","2009-05",189535,"Zoology_Insects",6,10
"361","2009-07",189535,"Zoology_Insects",7,17
"362","2010-06",189535,"Zoology_Insects",10,12
"363","2008-06",189569,"Zoology_Insects",2,100
"364","2008-09",189569,"Zoology_Insects",4,50
"365","2009-02",189569,"Zoology_Insects",6,100
"366","2009-05",189569,"Zoology_Insects",14,40
"367","2009-06",189569,"Zoology_Insects",18,25
"368","2009-07",189569,"Zoology_Insects",22,67
"369","2010-06",189569,"Zoology_Insects",28,23
"370","2008-06",189597,"Zoology_Insects",1,50
"371","2008-12",189597,"Zoology_Insects",2,0
"372","2009-01",189597,"Zoology_Insects",3,1
"373","2009-05",189597,"Zoology_Insects",5,10
"374","2009-07",189597,"Zoology_Insects",6,17
"375","2009-08",189597,"Zoology_Insects",7,50
"376","2010-07",189597,"Zoology_Insects",12,28
"377","2008-06",189616,"Zoology_Insects",1,50
"378","2008-12",189616,"Zoology_Insects",2,0
"379","2009-02",189616,"Zoology_Insects",3,50
"380","2009-05",189616,"Zoology_Insects",5,10
"381","2009-07",189616,"Zoology_Insects",6,17
"382","2009-08",189616,"Zoology_Insects",7,50
"383","2010-07",189616,"Zoology_Insects",11,22
"384","2008-06",189672,"Zoology_Insects",2,100
"385","2008-09",189672,"Zoology_Insects",6,100
"386","2009-01",189672,"Zoology_Insects",8,2
"387","2009-05",189672,"Zoology_Insects",12,20
"388","2009-07",189672,"Zoology_Insects",14,33
"389","2010-07",189672,"Zoology_Insects",24,56
"390","2010-08",189672,"Zoology_Insects",26,20
"391","2008-06",189677,"Zoology_Insects",1,50
"392","2008-09",189677,"Zoology_Insects",3,50
"393","2009-01",189677,"Zoology_Insects",4,1
"394","2009-05",189677,"Zoology_Insects",6,10
"395","2009-07",189677,"Zoology_Insects",7,17
"396","2009-08",189677,"Zoology_Insects",8,50
"397","2010-07",189677,"Zoology_Insects",13,28
"398","2008-06",189865,"Zoology_Insects",2,100
"399","2009-01",189865,"Zoology_Insects",6,3
"400","2009-05",189865,"Zoology_Insects",10,20
"401","2009-07",189865,"Zoology_Insects",12,33
"402","2010-07",189865,"Zoology_Insects",22,56
"403","2010-08",189865,"Zoology_Insects",24,20
"404","2008-06",189877,"Zoology_Insects",2,100
"405","2008-12",189877,"Zoology_Insects",6,1
"406","2009-02",189877,"Zoology_Insects",8,100
"407","2009-05",189877,"Zoology_Insects",12,20
"408","2009-07",189877,"Zoology_Insects",14,33
"409","2010-07",189877,"Zoology_Insects",24,56
"410","2010-08",189877,"Zoology_Insects",26,20
"411","2008-06",189884,"Zoology_Insects",1,50
"412","2008-12",189884,"Zoology_Insects",2,0
"413","2009-02",189884,"Zoology_Insects",3,50
"414","2009-05",189884,"Zoology_Insects",7,20
"415","2009-07",189884,"Zoology_Insects",8,17
"416","2010-07",189884,"Zoology_Insects",16,44
"417","2008-06",190050,"Zoology_Insects",1,50
"418","2008-12",190050,"Zoology_Insects",2,0
"419","2009-01",190050,"Zoology_Insects",3,1
"420","2009-05",190050,"Zoology_Insects",5,10
"421","2009-07",190050,"Zoology_Insects",6,17
"422","2010-07",190050,"Zoology_Insects",10,22
"423","2008-06",190053,"Zoology_Insects",2,100
"424","2008-12",190053,"Zoology_Insects",4,0
"425","2009-01",190053,"Zoology_Insects",6,2
"426","2009-05",190053,"Zoology_Insects",10,20
"427","2009-06",190053,"Zoology_Insects",14,25
"428","2009-07",190053,"Zoology_Insects",18,67
"429","2010-07",190053,"Zoology_Insects",30,67
"430","2010-08",190053,"Zoology_Insects",32,20
"431","2008-06",190063,"Zoology_Insects",1,50
"432","2008-12",190063,"Zoology_Insects",2,0
"433","2009-01",190063,"Zoology_Insects",3,1
"434","2009-05",190063,"Zoology_Insects",5,10
"435","2009-07",190063,"Zoology_Insects",6,17
"436","2010-07",190063,"Zoology_Insects",10,22
"437","2008-06",190073,"Zoology_Insects",1,50
"438","2008-12",190073,"Zoology_Insects",3,0
"439","2009-02",190073,"Zoology_Insects",4,50
"440","2009-05",190073,"Zoology_Insects",6,10
"441","2009-07",190073,"Zoology_Insects",7,17
"442","2010-07",190073,"Zoology_Insects",12,28
"443","2010-12",190073,"Zoology_Insects",13,2
"444","2008-06",190092,"Zoology_Insects",2,100
"445","2008-12",190092,"Zoology_Insects",4,0
"446","2009-01",190092,"Zoology_Insects",6,2
"447","2009-05",190092,"Zoology_Insects",10,20
"448","2009-06",190092,"Zoology_Insects",14,25
"449","2009-07",190092,"Zoology_Insects",18,67
"450","2010-07",190092,"Zoology_Insects",34,89
"451","2010-08",190092,"Zoology_Insects",36,20
"452","2008-06",190095,"Zoology_Insects",1,50
"453","2008-12",190095,"Zoology_Insects",2,0
"454","2009-01",190095,"Zoology_Insects",3,1
"455","2009-05",190095,"Zoology_Insects",5,10
"456","2009-07",190095,"Zoology_Insects",6,17
"457","2010-07",190095,"Zoology_Insects",10,22
"458","2008-06",190099,"Zoology_Insects",2,100
"459","2008-11",190099,"Zoology_Insects",4,100
"460","2008-12",190099,"Zoology_Insects",6,0
"461","2009-01",190099,"Zoology_Insects",8,2
"462","2009-05",190099,"Zoology_Insects",12,20
"463","2009-06",190099,"Zoology_Insects",16,25
"464","2009-07",190099,"Zoology_Insects",20,67
"465","2010-07",190099,"Zoology_Insects",28,44
"466","2008-06",190108,"Zoology_Insects",1,50
"467","2008-12",190108,"Zoology_Insects",2,0
"468","2009-02",190108,"Zoology_Insects",3,50
"469","2009-05",190108,"Zoology_Insects",5,10
"470","2009-07",190108,"Zoology_Insects",6,17
"471","2010-07",190108,"Zoology_Insects",11,28
"472","2010-08",190108,"Zoology_Insects",12,10
"473","2008-06",190117,"Zoology_Insects",1,50
"474","2008-12",190117,"Zoology_Insects",2,0
"475","2009-01",190117,"Zoology_Insects",3,1
"476","2009-05",190117,"Zoology_Insects",5,10
"477","2009-07",190117,"Zoology_Insects",6,17
"478","2010-07",190117,"Zoology_Insects",10,22
"479","2010-08",190117,"Zoology_Insects",11,10
"480","2008-06",190123,"Zoology_Insects",1,50
"481","2008-12",190123,"Zoology_Insects",2,0
"482","2009-01",190123,"Zoology_Insects",3,1
"483","2009-05",190123,"Zoology_Insects",5,10
"484","2009-07",190123,"Zoology_Insects",6,17
"485","2010-07",190123,"Zoology_Insects",9,17
"486","2008-06",190154,"Zoology_Insects",1,50
"487","2009-01",190154,"Zoology_Insects",3,2
"488","2009-05",190154,"Zoology_Insects",5,10
"489","2009-07",190154,"Zoology_Insects",6,17
"490","2010-07",190154,"Zoology_Insects",9,17
"491","2008-06",191096,"Zoology_Insects",1,50
"492","2008-12",191096,"Zoology_Insects",2,0
"493","2009-01",191096,"Zoology_Insects",3,1
"494","2009-06",191096,"Zoology_Insects",7,25
"495","2009-07",191096,"Zoology_Insects",9,33
"496","2009-08",191096,"Zoology_Insects",11,100
"497","2010-07",191096,"Zoology_Insects",15,22
"498","2008-06",191097,"Zoology_Insects",2,100
"499","2008-12",191097,"Zoology_Insects",4,0
"500","2009-02",191097,"Zoology_Insects",6,100
"501","2009-06",191097,"Zoology_Insects",22,100
"502","2009-07",191097,"Zoology_Insects",26,67
"503","2010-07",191097,"Zoology_Insects",44,100
"504","2010-08",191097,"Zoology_Insects",46,20
"505","2008-06",196564,"Anthropology",1,50
"506","2008-12",196564,"Anthropology",2,0
"507","2009-01",196564,"Anthropology",4,2
"508","2011-04",196564,"Anthropology",5,20
"509","2011-06",196564,"Anthropology",6,13
"510","2012-04",196564,"Anthropology",7,25
"511","2012-09",196564,"Anthropology",8,20
"512","2013-01",196564,"Anthropology",9,9
"513","2013-03",196564,"Anthropology",10,20
"514","2013-10",196564,"Anthropology",12,7
"515","2014-03",196564,"Anthropology",15,18
"516","2014-07",196564,"Anthropology",17,3
"517","2014-08",196564,"Anthropology",22,2
"518","2008-06",199717,"Zoology_Insects",2,100
"519","2008-12",199717,"Zoology_Insects",4,0
"520","2009-02",199717,"Zoology_Insects",6,100
"521","2009-06",199717,"Zoology_Insects",8,13
"522","2009-07",199717,"Zoology_Insects",12,67
"523","2009-08",199717,"Zoology_Insects",14,100
"524","2010-08",199717,"Zoology_Insects",24,100
"525","2008-06",199749,"Zoology_Insects",2,100
"526","2008-12",199749,"Zoology_Insects",4,0
"527","2009-01",199749,"Zoology_Insects",6,2
"528","2009-06",199749,"Zoology_Insects",12,38
"529","2009-07",199749,"Zoology_Insects",16,67
"530","2009-08",199749,"Zoology_Insects",18,100
"531","2010-08",199749,"Zoology_Insects",24,60
"532","2008-06",202290,"Anthropology",1,50
"533","2008-09",202290,"Anthropology",2,25
"534","2008-12",202290,"Anthropology",3,0
"535","2009-01",202290,"Anthropology",5,2
"536","2011-04",202290,"Anthropology",6,20
"537","2011-06",202290,"Anthropology",7,13
"538","2012-04",202290,"Anthropology",8,25
"539","2012-09",202290,"Anthropology",9,20
"540","2012-11",202290,"Anthropology",10,7
"541","2013-01",202290,"Anthropology",11,9
"542","2013-02",202290,"Anthropology",13,7
"543","2013-03",202290,"Anthropology",14,20
"544","2014-06",202290,"Anthropology",15,13
"545","2014-07",202290,"Anthropology",16,1
"546","2014-08",202290,"Anthropology",20,2
"582","2009-01",378860,"Anthropology",6,5
"583","2011-04",378860,"Anthropology",9,60
"584","2011-06",378860,"Anthropology",15,75
"585","2012-04",378860,"Anthropology",18,75
"586","2013-01",378860,"Anthropology",21,27
"587","2013-02",378860,"Anthropology",27,20
"588","2013-03",378860,"Anthropology",30,60
"589","2014-06",378860,"Anthropology",33,38
"590","2014-08",378860,"Anthropology",48,6
"591","2009-01",378896,"Anthropology",2,2
"592","2011-04",378896,"Anthropology",3,20
"593","2011-06",378896,"Anthropology",4,13
"594","2012-04",378896,"Anthropology",5,25
"595","2012-09",378896,"Anthropology",6,20
"596","2013-01",378896,"Anthropology",8,18
"597","2013-02",378896,"Anthropology",9,3
"598","2013-03",378896,"Anthropology",10,20
"599","2013-10",378896,"Anthropology",12,7
"600","2014-07",378896,"Anthropology",15,4
"601","2014-08",378896,"Anthropology",20,2
"602","2009-01",378923,"Anthropology",6,5
"603","2011-04",378923,"Anthropology",8,40
"604","2011-06",378923,"Anthropology",10,25
"605","2012-04",378923,"Anthropology",12,50
"606","2013-01",378923,"Anthropology",16,36
"607","2013-02",378923,"Anthropology",20,13
"608","2013-03",378923,"Anthropology",22,40
"609","2013-10",378923,"Anthropology",26,14
"610","2014-07",378923,"Anthropology",30,6
"611","2014-08",378923,"Anthropology",38,3
"913","2009-12",705104,"Anthropology",1,100
"914","2011-07",705104,"Anthropology",2,50
"915","2012-04",705104,"Anthropology",3,25
"916","2012-08",705104,"Anthropology",4,10
"917","2012-11",705104,"Anthropology",5,7
"918","2013-01",705104,"Anthropology",7,18
"919","2013-02",705104,"Anthropology",8,3
"920","2014-05",705104,"Anthropology",9,2
"921","2014-08",705104,"Anthropology",14,2
"1162","2011-03",1009576,"Anthropology",1,9
"1163","2013-11",1009576,"Anthropology",4,50
"1164","2014-01",1009576,"Anthropology",7,60
"1165","2014-05",1009576,"Anthropology",10,5
"1166","2014-06",1009576,"Anthropology",14,50
"1167","2014-08",1009576,"Anthropology",17,1
"1168","2011-03",1011029,"Anthropology",1,9
"1169","2011-08",1011029,"Anthropology",2,17
"1170","2013-01",1011029,"Anthropology",3,9
"1171","2014-02",1011029,"Anthropology",5,3
"1172","2014-06",1011029,"Anthropology",6,13
"1173","2014-07",1011029,"Anthropology",7,1
"1174","2014-08",1011029,"Anthropology",12,2
"1175","2011-03",1017142,"Anthropology",2,18
"1176","2012-03",1017142,"Anthropology",4,67
"1177","2014-01",1017142,"Anthropology",6,40
"1178","2014-03",1017142,"Anthropology",8,12
"1179","2014-08",1017142,"Anthropology",16,3
"1184","2011-03",1017308,"Anthropology",3,27
"1185","2014-02",1017308,"Anthropology",6,5
"1186","2014-06",1017308,"Anthropology",9,38
"1187","2014-07",1017308,"Anthropology",12,4
"1188","2014-08",1017308,"Anthropology",27,6
"1189","2011-03",1017406,"Anthropology",1,9
"1190","2014-02",1017406,"Anthropology",2,2
"1191","2014-06",1017406,"Anthropology",3,13
"1192","2014-07",1017406,"Anthropology",4,1
"1193","2014-08",1017406,"Anthropology",9,2
"1201","2011-03",1017603,"Anthropology",1,9
"1202","2012-02",1017603,"Anthropology",2,2
"1203","2013-02",1017603,"Anthropology",3,3
"1204","2014-01",1017603,"Anthropology",4,20
"1205","2014-03",1017603,"Anthropology",5,6
"1206","2014-08",1017603,"Anthropology",9,2
"1207","2011-03",1017628,"Anthropology",3,27
"1208","2013-02",1017628,"Anthropology",6,10
"1209","2013-05",1017628,"Anthropology",9,38
"1210","2013-12",1017628,"Anthropology",12,2
"1211","2014-02",1017628,"Anthropology",15,5
"1212","2014-07",1017628,"Anthropology",21,8
"1213","2014-08",1017628,"Anthropology",33,5
"1220","2011-03",1018052,"Anthropology",1,9
"1221","2014-01",1018052,"Anthropology",2,20
"1222","2014-03",1018052,"Anthropology",3,6
"1223","2014-05",1018052,"Anthropology",4,2
"1224","2014-08",1018052,"Anthropology",8,2
"1225","2011-03",1018082,"Anthropology",3,27
"1226","2013-01",1018082,"Anthropology",6,27
